#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	2198230	2199054	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	2514671	2515936	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	2637630	2638490	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	3710437	3711240	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	3711240	3712076	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	3715449	3716648	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	3720099	3720920	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	3734084	3734899	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	3827483	3828271	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_040529305.1_ASM4052930v1_genomic.fna.gz	NZ_CP159526.1	3876852	3877673	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	851300	852262	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	1158749	1159900	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	1335724	1336497	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	1338796	1340271	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	1340327	1341211	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	1813200	1814217	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	2012079	2012774	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	2198230	2199054	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	2514671	2515936	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	2637630	2638490	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	3710437	3711240	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	3711240	3712076	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	3715449	3716648	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	3720099	3720920	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	3734084	3734899	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	3827483	3828271	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_040529315.1_ASM4052931v1_genomic.fna.gz	NZ_CP159527.1	3876846	3877665	-	(Bla)blaOXA-23	1-822/822	========/======	1/2	99.76	99.76	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	851300	852262	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	1158749	1159900	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	1335724	1336497	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	1338796	1340271	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	1340327	1341211	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	1813200	1814217	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	2012079	2012774	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	2198230	2199054	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	2514671	2515936	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	2637630	2638490	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	3710437	3711240	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	3711240	3712076	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	3715449	3716648	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	3720099	3720920	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	3734084	3734899	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	3827483	3828271	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_040529325.1_ASM4052932v1_genomic.fna.gz	NZ_CP159528.1	3876852	3877673	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	839823	840785	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	1143705	1144856	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	1363963	1364736	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	1367035	1368510	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	1368566	1369450	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	1826863	1827880	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	2024553	2025248	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	2211893	2212717	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	2528334	2529599	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	2647120	2647935	+	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	2653534	2654394	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	3701221	3702024	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	3702024	3702860	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	3706233	3707432	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	3710883	3711704	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	3724870	3725685	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	3739723	3740544	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040536855.1_ASM4053685v1_genomic.fna.gz	NZ_CP159579.1	3823086	3823874	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.84	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	851301	852263	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	1158750	1159901	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	1335725	1336498	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	1338797	1340272	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	1340328	1341212	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	1813207	1814224	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	2012086	2012781	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	2198237	2199061	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	2514678	2515943	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	2637637	2638497	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	3710444	3711247	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	3711247	3712083	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	3715456	3716655	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	3720106	3720927	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	3734091	3734906	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	3827490	3828278	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_040536945.1_ASM4053694v1_genomic.fna.gz	NZ_CP159624.1	3876859	3877680	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	851300	852262	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	1158749	1159900	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	1335724	1336497	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	1338796	1340271	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	1340327	1341211	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	1813200	1814217	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	2012079	2012774	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	2198230	2199054	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	2514671	2515936	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	2637630	2638490	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	3710427	3711230	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	3711230	3712066	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	3715439	3716638	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	3720089	3720910	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	3734074	3734889	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	3827473	3828261	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_040536955.1_ASM4053695v1_genomic.fna.gz	NZ_CP159625.1	3876842	3877663	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	851299	852261	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	1158748	1159899	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	1335723	1336496	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	1338795	1340270	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	1340326	1341210	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	1813199	1814216	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	2012078	2012773	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	2198229	2199053	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	2514670	2515935	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	2637629	2638489	-	(Bla)blaTEM-1D	1-861/861	===============	0/0	100.00	100.00	argannot	AF188200:215-1075	(Bla)blaTEM-1D	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	3710436	3711239	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	3711239	3712075	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	3715448	3716647	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	3720098	3720919	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	3734083	3734898	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	3827482	3828270	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_040536965.1_ASM4053696v1_genomic.fna.gz	NZ_CP159626.1	3876851	3877672	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_040543095.1_ASM4054309v1_genomic.fna.gz	NZ_CP159763.1	832157	833119	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.86	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
